,Unnamed: 0,tweet,toxicity,toxicity_val
6645,6667,"Don't keep her waiting, just because you know she will wait.",0,0.08457504
6644,6666,Photo: studioofmm: Happy 148th Birthday H.G. Helena Wells http://t.co/8PZNpgC2aP,0,0.07114387
6643,6665,@skylartynan oh no I've been spotted,0,0.089968175
6642,6664,@RicksterCDN @Hoorge @TesoriChicago Not anymore ... #DroppingHimLike2ndPeriodEnglish,0,0.14036708
6641,6662,@ismilebyHazzax he is SOO cuteeeeeeeeeeeeeeeeeeee,0,0.04560132
6640,6661,Happy Birthday Lemonhead 😁😜 @CallMeBrownRice,0,0.051711813
6639,7500,@MenAreLikeWine1 @johngreenn Seems that your prayer was very effective!,0,0.029790575
6638,7499,I've consumed so many meds in the past 24 hours that I don't even know how I'm properly functioning,0,0.28830898
6637,7498,RT @CNET: Drones of 2014: Quadcopters that give you a view from above http://t.co/Yj1NR7URYf,0,0.054078955
6636,7497,@NintendoAmerica Twilight princess HD remake please,0,0.049642496
6635,7494,RT @quotscat: #funny Gotta love college http://t.co/jT6QiABKrk http://t.co/LOQRlPaZRM,0,0.15494934
7273,7290,"RT @OpuIency: Lions don't lose sleep, over opinions of sheep.",0,0.3628442
7289,7306,RT @reneenee652003: @nobles_donna @wwwbigbaldhead back to his modeling roots !!  And he's SO good at it !! ❤️❤️,0,0.028278342
7288,7305,can't text bay bc I deleted her number 👊,0,0.17827964
7287,7304,RT @mika_pachecooo: HOLIDAY SEASON IS THE BEST SEASON,0,0.046864387
7286,7303,"@itsJaneOineza If people hate you, don't be worried; because haters are people who hate the ones they can't be.",0,0.29474184
7285,7302,Tired? Tired.,0,0.24173558
7284,7301,if you dont know where you're going every road will take you there,0,0.07364414
7283,7300,@jaichaune she got a boyfriend,0,0.3215946
7282,7299,RT @tannerwil_: I've always wanted to go to another school for a day just to see what it's like,0,0.047470096
7281,7298,Heaven helps those who help themselves.(Samuel Smiles),0,0.06672968
7280,7297,Give me a tiny break.,0,0.16047047
7279,7264,"CA,Congestion, avg 10mph I-110 SB towards I-105 WB at I-105 WB (I-110 SB) - http://t.co/gTnWjLgHvv",0,0.16031884
7278,7295,@Anabaric_EVE @PPC_WOLFPACKED been trying to find it all day. I'm sure I'm not the only one who remembers the hit box comment.,0,0.0805945
7276,7293,"RT @MacCocktail: “Where does a thought go when it's forgotten?”  ― Sigmund Freud (died this day, September 23, 1939)",0,0.13397655
7275,7292,"RT @BlondileezaRice: ""@KTREnews: Man steals car, drives it to probation meeting: http://t.co/nevUF8rBgO http://t.co/mkmH05WJQ9"" lmaooo",0,0.18132733
7290,7307,Did a Texas Doctor Try to Poison Her Boyfriend with Antifreeze? http://t.co/pIoYY2nuou via @PEOPLEMag,0,0.23253141
7272,7289,@John_Musumeci u cant do that to me,0,0.19633424
7271,7288,Study time 👍 doing homework 👌📚✏️ http://t.co/VkVnFRDOS1,0,0.05593997
7270,7287,RT @midlandchemics: Chemics win 3-2 over Mt Pleasant.  Great match. Spirited student section.  #chemicpride,0,0.04601984
7269,7286,"RT @OTHdiary: It's been 11 years since this amazing TV show first aired. Happy Birthday, One Tree Hill! #OTHday http://t.co/66d6uCOOsH",0,0.028956337
7268,7285,@madibelvito @lilstro24 the love of my life played great ❤️❤️❤️👅👅,0,0.025686014
7266,7283,"“Yeah!!, were here”.   “Oh, goody!”",0,0.05463217
7265,7282,"RT @ItsGiirlThiing: Ultimately, I just want someone who knows which songs not to talk over.",0,0.08263025
7264,7281,RT @BestMovieLine: The Shawshank Redemption http://t.co/elshOnlwhS,0,0.06744011
7263,7248,RT @Lil_Henstridge: Let's get #skyesbangs trending. Girl looks HOT x,0,0.16252127
7262,7279,The Jo feels are real 🌚,0,0.095748186
7261,7278,17 people followed me and 4 people unfollowed me in the last day. Thank you http://t.co/KbffpYXAxq app,0,0.06507641
7260,7277,@sandyrotto Would love to plan this w/your class.,0,0.040890314
7259,7276,@sexclubsjpg baby your cute,0,0.07159053
7304,7321,True #family is not always blood and true blood is not always family.  #Profound #LetThatSinkIn,0,0.11358249
7318,7396,@deeezeee @eileentv @snoopet thought tonight’s #TheVoice way stronger. Really good performances imho,0,0.051049277
7317,7395,RT @BarackObama: Now is the time to step up and support serious action to fight climate change: http://t.co/hs9QXI4orW #ActOnClimate,0,0.06319818
7316,7394,RT @MwTopper: ILL/Injured: No Ice Cold kitten is #ALEX! Little lady is NO HOLD! Needs Urgent and Warm Home! https://t.co/y6TJBqHrPZ http://…,0,0.11884503
7315,7393,"When it comes to prescribing drugs, the adage that “kids are not shrunken adults” is especially true in psychiatry http://t.co/HTWVIlzYGy",0,0.28130084
7314,7392,@FreshSlickNick thought I was the only one smh,0,0.38889146
7313,7423,I love watching Ink Master. It makes me want more tattoos though,0,0.18275441
7312,7422,it's never ending ambiguous loss,0,0.2000031
7311,7296,RT @Anonymous_Marie: Some things aren't meant to be easy. Life lessons come at you in all ways the harder the lesson the bigger the blessin…,0,0.05752543
7309,7326,"RT @BukuMoney: ""You're pretty for a black girl"" http://t.co/sNzwSsojnV",0,0.22704032
7308,7325,@Ayoo_Sophiecx yeah i didnt do my hair and apparently i did to my boy but i didnt,0,0.17440268
7307,7324,@abeliebermom Me Too lol ;),0,0.08970411
7306,7323,@adrianne_ortiz bro stop http://t.co/G9hSOoZGCC,0,0.30800712
7305,7322,@cbyron31 pump the brakes bud you guys beat philly. Sorry @bob_cervone,0,0.22646387
7258,7275,@hrjohnson06 Thanks for the follow! Stream our newest EP and share! https://t.co/4wtLZleW9X,0,0.02456347
7303,7320,tonight my bathwater is warm and my wine is white.,0,0.16344586
7302,7319,RT @hippie_craze: i wanna visit the sky today,0,0.04647056
7301,7317,“@Keinnan_: 16. What's ya real name?” Austo la flame,0,0.092821546
7300,7316,@LaTorranceWest I was just listening to that 🌚,0,0.034601793
7299,7315,@SweetCristii hey crystianna i am a huge fan of yall show I just love u cammie Kayla sunjai n tamia,0,0.04931804
7298,7314,@DarcyIsWeird {Chea. She's a beaut.},0,0.12323641
7297,7313,"RT @troyesivan: chills, everywhere https://t.co/6YwQdSM8Gf",0,0.1561606
7296,7312,Wanna go back to that one day😍,0,0.058781594
7295,7280,"@sjbridgins Google ""death by burning cheese"" and you'll get a motley assortment of images",0,0.32838312
7294,7311,Negative energy all in the TL #goodnight,0,0.24190412
7293,7310,@TiTiLuvii_ i deadass thought nobody was looking at me 😂,0,0.34746328
7292,7309,@Cristian15943 it was alright,0,0.03266386
7291,7308,no reply tho 😂😒,0,0.3472604
7213,7203,RT @5sosTumblr_: What if one of those teenagers is your kid http://t.co/xyepz3swcS,0,0.15219106
7227,7245,"Don’t listen to what people say, watch what they do.",0,0.23255345
7226,7244,Happy Sunday:-) http://t.co/3f8BPpFwmR,0,0.0721983
7225,7243,I had to mess w all my music when I updated and just realized none of my red hot chili peppers is on it 😭😭,0,0.31373158
7224,7242,Headed To Insta.... Be Back Later,0,0.13740094
7223,7240,Fabulous! Please send us the link so we can tweet it out! @EdModified #coteachat,0,0.03908522
7222,7239,@amellywood Which what serie do you would like to do a crossover instead The Flash? #ArrowLiveTweet per ania,0,0.0510597
7221,7238,Tomorrow @FresnoBee & @FCFB_Ag host the Board of Supervisors Candidate Forum live from @fresnocity college at 7pm on Comcast 93/AT&T 99.,0,0.060285185
7220,7237,"@shitsexistssay3 @Redgtosamurai @danielewatts No, once he told me that - it became obvious. Had no reason to lie. I'd been blinding myself.",0,0.20417686
7219,7236,“@VillageFred: Give me whatever he's on http://t.co/RQ97L9g2aa”,0,0.07544094
7218,7235,@LeopardFaux_ 😐 well hello there Asia 👋,0,0.039338596
7217,7234,RT @RioAndretti: Rain Delay x Spitta,0,0.088454716
7216,7233,Girlfriend: Poisoned Doctor Suspected Lover: Girlfriend: Poisoned doctor suspected lover had hurt him but fear... http://t.co/K4rKRh66LJ,0,0.32110637
7215,7205,@NOTJUSTOK wil lik 2 upload my song,0,0.06579571
7214,7204,RT @justinbieber: Drizzy @Drake I see you. Great show brotha http://t.co/RNc9kOS5h2,0,0.10920371
7228,7216,RT @_JerrikaJordan: I'm so sick of having to study every night. 😑🔫,0,0.39211085
7212,7202,Social Selling Success Story: Steven Jackson & The 5X Phenomenon! http://t.co/yb7gvEjqLX,0,0.08076469
7211,7201,@hyfrdanielle @jeeeelian @_ADAMMM_ hahah omg like 7 hours late Jeelian,0,0.07373446
7210,7200,RT @DeadBroke_Dre: Stay down to come up,0,0.04154287
7209,7231,@NZarbaugh wrong,0,0.1623322
7208,7230,A6 I share a link to my post as my company on the company page  #linkedinchat,0,0.07588199
7207,7229,@BWeber1022 you did,0,0.03799917
7205,7226,@JessAloud thAt is understandable,0,0.08573456
7204,7225,I've been in such a good mood today 😀,0,0.053188145
7203,7224,"😋✨🙈 - I see you at school a lot, but we don't talk.",0,0.035516355
7202,7223,@alexaspen hah.. I know I learn from the best,0,0.057806104
7201,7221,@Nali_Wali I think I know who you talking about!!! 👊 😵,0,0.05514172
7200,7220,@_vngelo  if you have twix I'm buying,0,0.0484757
7198,7193,@kwhippleee No one cares,0,0.14799899
7244,7261,RT @guccislana: how do you sing off to the races without needing an inhaler after,0,0.09837955
7257,7274,stay for the night,0,0.24260657
7256,7273,RT @TrillaryBanks_x: 18. Always. Always. ALWAYS give him his space when he needs it.,0,0.038214657
7255,7272,@LycaonSatoshi good morning baby! (˘❥˘),0,0.034995377
7254,7271,mab hope cie dont forget to bring my charger.,0,0.19793585
7253,7270,I'm not mad. I'm hurt. There's a difference.,0,0.25716704
7252,7269,MAY AND SKYE >,0,0.20304571
7251,7268,RT @timesofindia: Hope to be first Asian country to reach Mars in first shot: #Isro chairman K Radhakrishnan http://t.co/gEh7GTdFUX http://…,0,0.070325606
7250,7267,RT @RonnieWachter: The #MikvaForum at @stevensonhs includes @RepSchneider. http://t.co/HEDQUY1zGj,0,0.03444508
7249,7266,I hate to think about the future. 😔,0,0.18296099
7248,7265,"RT @UberFacts: In North Korea, cannabis is legal - It is actually recommended as a healthy alternative to tobacco.",0,0.103597246
7247,7232,@loundonharry YES THEY SHOULD HAVE,0,0.06724683
7246,7263,@angerellimg favorite http://t.co/t55on4QVFh,0,0.05499084
7245,7262,About an hour ago I heard sirens and was wondering what happened.....someone jumped off the bridge next to our school. Again. 😔,0,0.16476792
7319,7333,@thelastword Are you suggesting pbo approach ISIS diplomatically? LMAO,0,0.07268721
7243,7260,I have been in heels for thirteen hours today. #bizprof,0,0.13630822
7242,7259,@Mmoe__ you'll see,0,0.05163552
7240,7257,RT @carmelisaaa: i got issues,0,0.12230185
7239,7256,"@PapiNayNay lol, Akoye taught me 🌚, how have you been?",0,0.037889272
7238,7255,@derekhaas im so on the edge of my seat. #ChicagoFireSeason3 #ChicagoFirePremiere,0,0.08815797
7237,7254,RT @DineshDSouza: I'll be on with @MegynKelly tonight at 9:50 PM ET in my first exclusive interview following today's sentencing. http://t.…,0,0.061600067
7236,7253,@lilmermaidd_xo 😄😃😀😛😎 im on android,0,0.06785197
7235,7252,RT @HectorDaKiDD_: @trillbitchjudy_ I should have my own tv show ' watching me like that .. WASNT talkin about school school,0,0.18466899
7234,7251,@christopher8771 @ColinCarlisle2 that was implied with the goggles,0,0.08750778
7233,7250,It's fall. You know what that means.. One season closer to soccer games 😍,0,0.04741749
7231,7219,"your face is all that I see, I'm giving you everything. Baby, Love Me Lights Out. #LikeXo",0,0.048747823
7230,7218,"RT @ASchmidtacular: Thank you Keith Olbermann, been saying this about Jeets for years. Great player, but all time? Absolutely not. http://t…",0,0.046534915
7229,7217,So who's taking the ACT at east beau in october????,0,0.11705112
7394,8325,RT @jbnastyy: Happy birthday! @AlexSomerville3 hope it's a good one 😜,0,0.03598424
7408,8322,Appearantly I'm the only person in iowa city who thinks wearing a pearl snap is considered pretty classy 😂,0,0.33213383
7407,46,One person followed me and 2 people unfollowed me in the last day. Thank you http://t.co/6leb2gclrQ app,0,0.07518714
7406,45,I love you. do you love me?,0,0.043437485
7405,44,"Android One smartphones to be priced at around Rs. 6,399 in India, Google mulls expans... https://t.co/fd00XGR1Eu http://t.co/NUJd2q4fMW",0,0.10760981
7404,43,Really want to get everything back on the right track by the time I graduate. That's probably my goal for 2015 #lifegoals,0,0.060521405
7403,42,RT @thescript: #TheScriptFamily big news you can download #NoSoundWithoutSilence today... HERE: http://t.co/1QiPoWlSis http://t.co/UX9NipzM…,0,0.043891728
7402,41,fire sundayys lit!!! @ The Buzz NightClub http://t.co/qrzDKzv4v2,0,0.16939667
7401,40,"I've collected 13,625 gold coins! http://t.co/Sj5kviRPvr #iphone, #iphonegames, #gameinsight",0,0.0970878
7400,39,RT @erlichya: Crash. Burn. Roast the Marshmallows http://t.co/D193X6ua4p Honest reflection of the life cycle of projects in my @WhiteheadIn…,0,0.15022686
7399,37,RT @EPA: Tell your friends that you choose clean water: let Thunderclap send a message. http://t.co/mMLHpQnGsH,0,0.045758724
7398,8292,RT @kellyntoole: Everything is moving so fast and I can't keep up I'M NOT READY FOR THE FUTURE,0,0.08638536
7397,8291,RT @hulu: See @nbcsvu tonight or on #hulu Plus tomorrow. You have the right to remain streaming: http://t.co/eoIkfNghRS. http://t.co/VAH5BN…,0,0.032253418
7396,8290,It looks like that's a no for soccer today,0,0.21534689
7395,8289,RT @FactoryDPromos: Have a really great work week! - Shane  #MotivationalMonday http://t.co/M3jlbeSWef,0,0.030128041
7409,8327,@B_Loosch3 @CaseyBell4 good thing were not snapchat friends,0,0.10617871
7393,30,"""@catherineltdiaz: “@blaine_cher: @catherineltdiaz cos you boutta cry 😂😭😘😘”omg I miss those shoes das why😭 no lie"" dont cry cat",0,0.15950023
7392,29,@Jethy076 haha true that,0,0.11249932
7391,7382,@_britaaa thank you 😘 happy birthday to you to pooh 💋,0,0.059189133
7390,7381,RT @rvaidya2000: ISRO chief from IIMB-one of my students- really happy #ISRO-u have done it-MoM- at 1stattempt- NASA could not do- Let Gane…,0,0.040220506
7389,7380,RT @PorcelianPussie: @re_tweetem ☞ he so cute cuzen 🙈😍🙈😍,0,0.03437651
7388,7379,Bailey Deanna in FISHERS IN hired an affordable local Flower Decorator. Register for Free http://t.co/2UaLJMvuFv #Wedding #Flowers,0,0.05871873
7387,7377,S/o to my old man Jenkins 😘 @scdermer4 Bwahaha 😉 click http://t.co/ZCj2nj2W7G,0,0.10444506
7385,7407,ok bbl have 2 do he,0,0.23903254
7384,7406,Ion think I'm to much,0,0.33663484
7383,7405,RT @TaylerHoftell: Screw today,0,0.2606688
7382,7404,"However, I will say this, #HHN24 has blown me away. AvP, Halloween, TWD and Giggles & Gore Inc. have left me shocked and impressed.",0,0.079274826
7381,7403,"Tell me how you want it, im on it 😉",0,0.06177665
7380,7402,When @azux sings Lindo Pescadito 😂😘💗,0,0.042378146
3,8,RT @Niall_Updatess: THE BOYS SINGING I WANT LAST NIGHT https://t.co/HHpmXMEH9z,0,0.18519047
31,17,RT @JessicaCapshaw: Congratulations to the sweetest and hottest #nauticamalibutri athlete AND the top fundraiser for @ChildrensLA I❤️YOU! h…,0,0.036500007
15,8308,If you smile when no one else is aroud... You really learn it,0,0.077233985
16,47,"im searchin for da words to make you realize...that I really, really want you to stay. 🔭📚",0,0.07249502
0,20,Baes so talented “@TrippyArt: By @liberosis__ http://t.co/ZfpsFwjfdJ”,0,0.039516237
14,8307,Hi pls proceed to the Philippines after you're done with SG ok love you @hajiwon1023,0,0.029008714
11,8324,@luna_sabrina99 done,0,0.05043455
10,8323,Just wait on it.,0,0.1466023
9,14,Study blowing engine mail-order selling task toward specialty esteem maturing: Uhkefe,0,0.13320063
8,13,@StuTasmantuna big difference between having belongings checked at a voluntary event and indiscriminate spying. #MoT,0,0.25235382
7,12,Blablablabla,0,0.33622104
6,11,@BestNaina Morning #Follow me,0,0.033953458
5,10,@ToriOfMyLife @maliksahero Crying.,0,0.08192535
4,9,So kiss me and smile for me 😊💗 http://t.co/VsRs8KUmOP,0,0.043886676
7379,7401,RT @tommyknox: @Emphoto21 @Ewizubef @midnight Lmaooo they are off the Christmas list!,0,0.056123644
2,6,RT @nickymcdonald1: @OverloadMusic well done lads 🙌🙌🙌,0,0.041961025
1,5,RT @Ashton5SOS: I like this photo of us :) http://t.co/vF9nWS9NAx,0,0.030699084
7420,8321,RT @CelebPubertyTho: Harry Styles http://t.co/VLkexevKn9,0,0.07684718
7419,8304,Happy Birthday babs oink oink lil bro 🐷💞💚 http://t.co/BpsVcCBHGH,0,0.14037208
